,tlc,station,latitude,longitude,time,time_hours,to,total_time
757,HSW,Heswall [HSW],53.329432139561206,-3.0741010277806002,3h25m,3.0,London Euston [EUS],205.0
758,HSY,Horsley [HSY],51.279028038385704,-0.43559,1h06m,0.0,London Victoria [VIC],41.0
759,HTC,Heaton Chapel [HTC],53.424827139532795,-2.18039280211862,2h11m,2.0,London Euston [EUS],131.0
760,HTF,Hartford (Cheshire) [HTF],53.2422057501212,-2.5534703888349704,2h00m,2.0,London Euston [EUS],120.0
761,HTH,Handforth [HTH],53.3456455087572,-2.2136891458996697,2h09m,2.0,London Euston [EUS],129.0
762,HTN,Hatton [HTN],52.295490822248205,-1.67315,1h36m,1.0,London Marylebone [MYB],96.0
763,HTO,Hightown [HTO],53.52503218891089,-3.0569605514135296,3h12m,3.0,London Euston [EUS],192.0
764,HTY,Hattersley [HTY],53.449081693440704,-2.0412175903531398,2h45m,2.0,London Euston [EUS],165.0
765,HUB,Hunmanby [HUB],54.173831,-0.313601225577255,3h33m,3.0,London Kings Cross [KGX],213.0
766,HUD,Huddersfield [HUD],53.648409498636205,-1.7845242592389599,2h54m,2.0,London Euston [EUS],174.0
767,HUL,Hull [HUL],53.748029957322295,-0.347121,2h47m,2.0,London Kings Cross [KGX],167.0
768,HUN,Huntingdon [HUN],52.328835940308295,-0.192133691662227,1h03m,0.0,London Kings Cross [KGX],53.0
769,HUP,Humphrey Park [HUP],53.453022,-2.332558,2h44m,2.0,London Euston [EUS],164.0
770,HUR,Hurst Green [HUR],51.244391229263,0.003966400436679,38m,0.0,London Bridge [LBG],38.0
771,HUT,Hutton Cranswick [HUT],54.00772171269179,-0.431441553156411,3h16m,3.0,London Kings Cross [KGX],196.0
772,HUY,Huyton [HUY],53.40876108929461,-2.84474571155536,2h33m,2.0,London Euston [EUS],153.0
773,HVF,Haverfordwest [HVF],51.8013410296404,-4.95956741128769,4h31m,4.0,London Paddington [PAD],271.0
774,HVN,Havenhouse [HVN],53.11472988630239,0.27298708808777,3h08m,3.0,London Kings Cross [KGX],188.0
775,HWB,Hawarden Bridge [HWB],53.2146642940479,-3.032543,2h42m,2.0,London Euston [EUS],162.0
776,HWC,Harwich Town [HWC],51.943906220397,1.287267,1h27m,1.0,London Liverpool Street [LST],87.0
777,HWD,Hawarden [HWD],53.2146642940479,-3.032543,3h09m,3.0,London Euston [EUS],189.0
778,HWH,Haltwhistle [HWH],54.96879409641971,-2.46257617955567,4h31m,4.0,London Euston [EUS],271.0
779,HWI,Horwich Parkway [HWI],53.57896504,-2.538075,2h54m,2.0,London Euston [EUS],174.0
780,HWM,Harlow Mill [HWM],51.790381030035,0.132279425624443,1h02m,0.0,London Liverpool Street [LST],42.0
781,HWN,Harlow Town [HWN],51.7810402007625,0.09514503483984402,34m,0.0,London Liverpool Street [LST],34.0
782,HWW,How Wood (Herts) [HWW],51.71850531,-0.332713511,38m,0.0,London Euston [EUS],38.0
783,HWY,High Wycombe [HWY],51.629694750275796,-0.745767982497582,30m,0.0,London Marylebone [MYB],30.0
784,HXM,Hoveton & Wroxham [HXM],52.71396,1.408923,2h16m,2.0,London Liverpool Street [LST],136.0
785,HYC,Hyde Central [HYC],53.451877,-2.0787,2h48m,2.0,London Euston [EUS],168.0
786,HYH,Hythe (Essex) [HYH],51.8818835975566,0.9251037422237909,1h13m,1.0,London Liverpool Street [LST],73.0
787,HYK,Hoylake [HYK],53.389704476786605,-3.17971906551114,3h25m,3.0,London Euston [EUS],205.0
788,HYM,Haymarket [HYM],55.9456367947532,-3.21829999734123,4h35m,4.0,London Euston [EUS],275.0
789,HYT,Hyde North [HYT],53.46684605829,-2.0858375506369797,2h51m,2.0,London Euston [EUS],171.0
790,HYW,Hinchley Wood [HYW],51.3745351072849,-0.33977966163028395,24m,0.0,London Waterloo [WAT],24.0
791,IFI,Ifield [IFI],51.1160558029129,-0.215641198051782,48m,0.0,London Bridge [LBG],48.0
792,ILK,Ilkley [ILK],53.924672302428206,-1.8223324369203502,2h55m,2.0,London Kings Cross [KGX],175.0
793,INC,Ince (Manchester) [INC],53.54004992741471,-2.60993659332611,2h31m,2.0,London Euston [EUS],151.0
794,INE,Ince & Elton [INE],53.2753177963682,-2.81148895450102,2h41m,2.0,London Euston [EUS],161.0
795,INK,Inverkeithing [INK],56.0351936787212,-3.39564382855371,4h50m,4.0,London Kings Cross [KGX],290.0
796,INT,Ingatestone [INT],51.667025,0.384145,33m,0.0,London Liverpool Street [LST],33.0
797,IPS,Ipswich [IPS],52.0507213189281,1.14420143948075,1h04m,1.0,London Liverpool Street [LST],64.0
798,IVR,Iver [IVR],51.5081129773965,-0.507415919375057,25m,0.0,London Paddington [PAD],25.0
799,IVY,Ivybridge [IVY],50.3954555673539,-3.90390618863316,3h13m,3.0,London Paddington [PAD],193.0
800,JEQ,Jewellery Quarter [JEQ],52.48900014,-1.912963241,1h51m,1.0,London Euston [EUS],111.0
801,JOH,Johnston (Pembs) [JOH],51.75653,-4.99772,4h38m,4.0,London Paddington [PAD],278.0
802,KBF,Kirkby-in-Furness [KBF],54.227754136992594,-3.1892276914979703,3h55m,3.0,London Euston [EUS],235.0
803,KBK,Kents Bank [KBK],54.173420551948205,-2.926326,3h29m,3.0,London Euston [EUS],209.0
804,KBW,Knebworth [KBW],51.8663601349852,-0.187468328876594,24m,0.0,London Kings Cross [KGX],24.0
805,KBX,Kirby Cross [KBX],51.841905548879005,1.21473856928057,1h25m,1.0,London Liverpool Street [LST],85.0
806,KDG,Kidsgrove [KDG],53.087258,-2.243864,1h53m,1.0,London Euston [EUS],113.0
807,KEI,Keighley [KEI],53.86792478,-1.901741,2h51m,2.0,London Kings Cross [KGX],171.0
808,KEL,Kelvedon [KEL],51.840475,0.7031277231980451,51m,0.0,London Liverpool Street [LST],51.0
809,KEM,Kemble [KEM],51.677756898731204,-2.02267285294461,1h17m,1.0,London Paddington [PAD],77.0
810,KEN,Kendal [KEN],54.332173890597105,-2.74117045818849,3h03m,3.0,London Euston [EUS],183.0
811,KET,Kettering [KET],52.391812804230604,-0.7228241085157029,1h00m,0.0,London St Pancras International [STP],53.0
812,KEY,Keyham [KEY],50.3910722331743,-4.17963988872786,3h39m,3.0,London Paddington [PAD],219.0
813,KGL,Kings Langley [KGL],51.70689393953429,-0.43853356393214005,25m,0.0,London Euston [EUS],25.0
814,KGM,Kingham [KGM],51.902509592217704,-1.6266183830399499,1h25m,1.0,London Paddington [PAD],85.0
815,KGN,Kings Nympton [KGN],50.937745,-3.905408,3h18m,3.0,London Paddington [PAD],198.0
816,KGT,Kilgetty [KGT],51.732635626998395,-4.71586825668253,4h40m,4.0,London Paddington [PAD],280.0
817,KID,Kidderminster [KID],52.3845154337148,-2.2385443787834904,2h23m,2.0,London Euston [EUS],143.0
818,KIR,Kirkby (Merseyside) [KIR],53.4874682174217,-2.90113824799124,2h58m,2.0,London Euston [EUS],178.0
819,KIT,Kintbury [KIT],51.4004210198611,-1.44727920607193,1h03m,1.0,London Paddington [PAD],63.0
820,KKB,Kirkby-in-Ashfield [KKB],53.1007438073942,-1.2545688732029499,2h25m,2.0,London St Pancras International [STP],145.0
821,KKD,Kirkdale [KKD],53.440846768245706,-2.983195,3h02m,3.0,London Euston [EUS],182.0
822,KKM,Kirkham & Wesham [KKM],53.788123,-2.883497,2h34m,2.0,London Euston [EUS],154.0
823,KKS,Kirk Sandall [KKS],53.561964,-1.078994,2h04m,2.0,London Kings Cross [KGX],124.0
824,KLD,Kildale [KLD],54.481937,-1.068326,4h02m,4.0,London Kings Cross [KGX],242.0
825,KLN,Kings Lynn [KLN],52.753821,0.403115,1h41m,1.0,London Kings Cross [KGX],101.0
826,KMH,Kempston Hardwick [KMH],52.096343,-0.510287,1h01m,1.0,London Euston [EUS],61.0
827,KML,Kemsley [KML],51.3637748849183,0.7350782543898741,1h08m,1.0,London St Pancras International [STP],68.0
828,KMP,Kempton Park [KMP],51.419593,-0.407527,47m,0.0,London Waterloo [WAT],47.0
829,KMS,Kemsing [KMS],51.29714727961021,0.247942952900435,42m,0.0,London Victoria [VIC],42.0
830,KNA,Knaresborough [KNA],54.009103,-1.470339,2h34m,2.0,London Kings Cross [KGX],154.0
831,KND,Kingswood [KND],51.2947857271085,-0.211316783587208,47m,0.0,London Bridge [LBG],47.0
832,KNE,Kennett [KNE],52.274155017961796,0.49235718625497205,1h28m,1.0,London Kings Cross [KGX],88.0
833,KNF,Knutsford [KNF],53.30290207910829,-2.37478641903125,2h41m,2.0,London Euston [EUS],161.0
834,KNI,Knighton [KNI],52.344508,-3.044869,3h36m,3.0,London Euston [EUS],216.0
835,KNN,Kings Norton [KNN],52.41693697,-1.9273520530000001,1h55m,1.0,London Euston [EUS],115.0
836,KNU,Knucklas [KNU],52.36075475615851,-3.098162500366,3h44m,3.0,London Euston [EUS],224.0
837,KRK,Kirkconnel [KRK],55.386459,-3.981941,4h45m,4.0,London Euston [EUS],285.0
838,KSL,Kearsley (Manchester) [KSL],53.5478856420046,-2.19878552327377,2h54m,2.0,London Euston [EUS],174.0
839,KSN,Kearsney (Kent) [KSN],51.149373773632895,1.27201849243486,1h20m,1.0,London St Pancras International [STP],80.0
840,KWL,Kidwelly [KWL],51.7361242085275,-4.30898027924588,3h45m,3.0,London Paddington [PAD],225.0
841,KYN,Keynsham [KYN],51.4180494137834,-2.49692395841812,1h41m,1.0,London Paddington [PAD],101.0
842,LAC,Lancing [LAC],50.826103,-0.323281765,1h20m,1.0,London Victoria [VIC],80.0
843,LAG,Langwith-Whaley Thorns [LAG],53.2272163250741,-1.2119302870302902,2h55m,2.0,London Kings Cross [KGX],175.0
844,LAI,Laindon [LAI],51.567754736107105,0.42383960399596793,34m,0.0,London Fenchurch Street [FST],34.0
845,LAN,Lancaster [LAN],54.0487860010824,-2.807153,2h35m,2.0,London Euston [EUS],155.0
846,LAP,Lapford [LAP],50.86074720392121,-3.81543054417596,3h05m,3.0,London Paddington [PAD],185.0
847,LAS,Llansamlet [LAS],51.659803088328,-3.88449908169531,3h12m,3.0,London Paddington [PAD],192.0
848,LAW,Landywood [LAW],52.65638478814979,-2.01920493749457,2h13m,2.0,London Euston [EUS],133.0
849,LAY,Layton (Lancs) [LAY],53.8359403119614,-3.03093396570532,2h49m,2.0,London Euston [EUS],169.0
850,LBK,Long Buckby [LBK],52.29739679253961,-1.08585437360176,1h21m,1.0,London Euston [EUS],81.0
851,LBO,Loughborough [LBO],52.7777986308168,-1.1968985519554498,1h17m,1.0,London St Pancras International [STP],77.0
852,LBZ,Leighton Buzzard [LBZ],51.9162404386216,-0.677026,32m,0.0,London Euston [EUS],32.0
853,LCK,Lockwood [LCK],53.6337020972694,-1.7984818115946999,3h05m,3.0,London Kings Cross [KGX],185.0
854,LCN,Lincoln [LCN],53.226254,-0.539721,1h58m,1.0,London Kings Cross [KGX],118.0
855,LDS,Leeds [LDS],53.795134,-1.546664,2h12m,2.0,London Kings Cross [KGX],132.0
856,LEA,Leagrave [LEA],51.905293757285996,-0.45871597439782597,49m,0.0,London Blackfriars [BFR],49.0
857,LED,Ledbury [LED],52.044116,-2.42585156738166,2h57m,2.0,London Euston [EUS],177.0
858,LEG,Lea Green [LEG],53.440797429156504,-2.72133164022302,2h46m,2.0,London Euston [EUS],166.0
859,LEH,Lea Hall [LEH],52.4804091,-1.787544265,1h25m,1.0,London Euston [EUS],85.0
860,LEI,Leicester [LEI],52.631583,-1.12495890458417,1h07m,1.0,London St Pancras International [STP],67.0
861,LEN,Lenham [LEN],51.234389613021705,0.708065,1h07m,0.0,London St Pancras International [STP],57.0
862,LEO,Leominster [LEO],52.2257799477055,-2.731353,3h11m,3.0,London Euston [EUS],191.0
863,LES,Leigh-on-Sea [LES],51.54117286357229,0.639944116152348,48m,0.0,London Fenchurch Street [FST],48.0
864,LET,Letchworth Garden City [LET],51.9799076292503,-0.22929538563440902,31m,0.0,London Kings Cross [KGX],31.0
865,LFD,Lingfield [LFD],51.1756905667409,-0.007699,50m,0.0,London Bridge [LBG],50.0
866,LGD,Lingwood [LGD],52.624240442232,1.4923614778449499,2h16m,2.0,London Liverpool Street [LST],136.0
867,LGE,Long Eaton [LGE],52.883975,-1.288354,1h29m,1.0,London St Pancras International [STP],89.0
868,LGF,Longfield [LGF],51.3963889090516,0.30067792368188107,32m,0.0,London Victoria [VIC],32.0
869,LGG,Langley Green [LGG],52.49349981,-2.005567877,2h00m,2.0,London Euston [EUS],120.0
870,LGM,Langley Mill [LGM],53.01637598911199,-1.32954125959011,2h20m,2.0,London St Pancras International [STP],140.0
871,LGN,Longton [LGN],52.9905697024783,-2.137906,1h57m,1.0,London Euston [EUS],117.0
872,LGO,Llangynllo [LGO],52.3551651410526,-3.16455394950859,3h50m,3.0,London Euston [EUS],230.0
873,LHD,Leatherhead [LHD],51.298552326711,-0.33311237447356606,46m,0.0,London Victoria [VIC],46.0
874,LHM,Lealholm [LHM],54.4602,-0.825325,4h23m,4.0,London Kings Cross [KGX],263.0
875,LHO,Langho [LHO],53.80306536,-2.454015202,3h16m,3.0,London Euston [EUS],196.0
876,LIC,Lichfield City [LIC],52.6811483205129,-1.82386257475604,1h37m,1.0,London Euston [EUS],97.0
877,LID,Lidlington [LID],52.096343,-0.510287,1h11m,1.0,London Euston [EUS],71.0
878,LIH,Leigh (Kent) [LIH],51.1950177563811,0.21072028709602103,1h01m,1.0,London Bridge [LBG],61.0
879,LIP,Liphook [LIP],51.0711774718363,-0.8019019344971079,1h04m,1.0,London Waterloo [WAT],64.0
880,LIS,Liss [LIS],51.0431709680406,-0.892719694821321,1h11m,1.0,London Waterloo [WAT],71.0
881,LIT,Littlehampton [LIT],50.80959638,-0.5455280339999999,1h37m,1.0,London Victoria [VIC],97.0
882,LIV,Liverpool Lime Street [LIV],53.4079377758286,-2.978237,2h12m,2.0,London Euston [EUS],132.0
883,LKE,Lake [LKE],50.64619928850921,-1.16568860593289,2h30m,2.0,London Waterloo [WAT],150.0
884,LLD,Llandudno [LLD],53.3205640987076,-3.8269411230176003,3h09m,3.0,London Euston [EUS],189.0
885,LLE,Llanelli [LLE],51.67413,-4.162039,3h32m,3.0,London Paddington [PAD],212.0
886,LLF,Llanfairfechan [LLF],53.25695750781551,-3.9850314163903904,3h27m,3.0,London Euston [EUS],207.0
887,LLG,Llangadog [LLG],51.941176,-3.892431,4h34m,4.0,London Paddington [PAD],274.0
888,LLH,Llangennech [LLH],51.691728,-4.079463,3h53m,3.0,London Paddington [PAD],233.0
889,LLJ,Llandudno Junction [LLJ],53.284211366674,-3.80906820026935,2h59m,2.0,London Euston [EUS],179.0
890,LLL,Llandeilo [LLL],51.8860009147372,-3.9888369591247304,4h22m,4.0,London Paddington [PAD],262.0
891,LLM,Llangammarch [LLM],52.114136139787995,-3.55599394541579,4h45m,4.0,London Euston [EUS],285.0
892,LLO,Llandrindod [LLO],52.2417442810322,-3.37923607615559,4h14m,4.0,London Euston [EUS],254.0
893,LLR,Llanharan [LLR],51.538101633849,-3.4409964885828,2h37m,2.0,London Paddington [PAD],157.0
894,LLS,Llanishen [LLS],51.532473,-3.183067,2h28m,2.0,London Paddington [PAD],148.0
895,LLT,Llanbister Road [LLT],52.331553,-3.21753996575507,3h56m,3.0,London Euston [EUS],236.0
896,LLV,Llandovery [LLV],51.9949291096459,-3.80183757144616,4h44m,4.0,London Paddington [PAD],284.0
897,LLW,Llwyngwril [LLW],52.6662957722787,-4.085999466821209,4h45m,4.0,London Euston [EUS],285.0
898,LLY,Llwynypia [LLY],51.633146031977795,-3.45273473750717,3h29m,3.0,London Paddington [PAD],209.0
899,LMS,Leamington Spa [LMS],52.283828,-1.535029,1h15m,1.0,London Euston [EUS],75.0
900,LNB,Llanbradach [LNB],51.6029687962834,-3.23270773087403,2h41m,2.0,London Paddington [PAD],161.0
901,LND,Longniddry [LND],55.976739523766,-2.89009559755888,4h53m,4.0,London Kings Cross [KGX],293.0
902,LNG,Longcross [LNG],51.3890099336763,-0.5886172201851221,48m,0.0,London Waterloo [WAT],48.0
903,LNR,Llanwrda [LNR],51.965335270873496,-3.8733751424259597,4h38m,4.0,London Paddington [PAD],278.0
904,LNW,Llanwrtyd [LNW],52.1063331887947,-3.6368661428476603,4h51m,4.0,London Euston [EUS],291.0
905,LNY,Langley (Berks) [LNY],51.508551758807,-0.54033,27m,0.0,London Paddington [PAD],27.0
906,LOB,Longbridge [LOB],52.396336,-1.981277,2h00m,2.0,London Euston [EUS],120.0
907,LOC,Lockerbie [LOC],55.122033426104295,-3.3545176432614796,4h01m,4.0,London Euston [EUS],241.0
908,LOH,Lostock Hall [LOH],53.7247854937615,-2.69296340896573,2h50m,2.0,London Euston [EUS],170.0
909,LOO,Looe [LOO],50.358497820931795,-4.45511390008894,4h28m,4.0,London Paddington [PAD],268.0
910,LOS,Lostwithiel [LOS],50.407227,-4.666109,4h21m,4.0,London Paddington [PAD],261.0
911,LOW,Lowdham [LOW],53.00775441380299,-0.999249366526187,2h14m,2.0,London Kings Cross [KGX],134.0
912,LPG,Llanfairpwll [LPG],53.221184491014604,-4.208915,3h26m,3.0,London Euston [EUS],206.0
913,LPR,Long Preston [LPR],54.0179981,-2.253721903,3h28m,3.0,London Kings Cross [KGX],208.0
914,LPT,Longport [LPT],53.04258286024,-2.2149598648786,1h57m,1.0,London Euston [EUS],117.0
915,LPW,Lapworth [LPW],52.34325194,-1.724349273,1h42m,1.0,London Marylebone [MYB],102.0
916,LRB,London Road (Brighton) [LRB],50.836557,-0.136194,1h17m,1.0,London Bridge [LBG],77.0
917,LSK,Liskeard [LSK],50.4469164451649,-4.467408508409809,3h28m,3.0,London Paddington [PAD],208.0
918,LSN,Livingston North [LSN],55.8982011193091,-3.55004607932243,4h56m,4.0,London Kings Cross [KGX],296.0
919,LSW,Leasowe [LSW],53.409235,-3.100076,3h16m,3.0,London Euston [EUS],196.0
920,LTG,Lostock Gralam [LTG],53.267493,-2.47183521935385,2h50m,2.0,London Euston [EUS],170.0
921,LTH,Llanhilleth [LTH],51.701252,-3.138945,3h11m,3.0,London Paddington [PAD],191.0
922,LTK,Little Kimble [LTK],51.7505503301264,-0.8069609869967259,1h01m,0.0,London Marylebone [MYB],55.0
923,LTL,Littleborough [LTL],53.64244047538071,-2.0993996396029,3h20m,3.0,London Euston [EUS],200.0
924,LTM,Lytham [LTM],53.738132399561,-2.96684845358196,3h24m,3.0,London Euston [EUS],204.0
925,LTN,Luton Airport Parkway [LTN],51.8724310913,-0.395951,28m,0.0,London Blackfriars [BFR],28.0
926,LTP,Littleport [LTP],52.46257604451161,0.31790929045785,1h18m,1.0,London Kings Cross [KGX],78.0
927,LTT,Little Sutton [LTT],53.2862055596609,-2.9397225524208097,2h48m,2.0,London Euston [EUS],168.0
928,LTV,Lichfield Trent Valley [LTV],52.687748978281405,-1.8024440785176399,1h18m,1.0,London Euston [EUS],78.0
929,LUD,Ludlow [LUD],52.371489515016606,-2.71798285451213,3h07m,3.0,London Euston [EUS],187.0
930,LUT,Luton [LUT],51.882477,-0.414281,26m,0.0,London St Pancras International [STP],26.0
931,LUX,Luxulyan [LUX],50.4738760258593,-4.7259429547331795,4h33m,4.0,London Paddington [PAD],273.0
932,LVC,Liverpool Central [LVC],53.404360216678704,-2.97955372774777,2h34m,2.0,London Euston [EUS],154.0
933,LVJ,Liverpool James Street [LVJ],53.404942,-2.991932,2h54m,2.0,London Euston [EUS],174.0
934,LVM,Levenshulme [LVM],53.444358164956796,-2.19255010803123,2h14m,2.0,London Euston [EUS],134.0
935,LVN,Littlehaven [LVN],51.074469430905104,-0.293141548110068,1h03m,0.0,London Bridge [LBG],56.0
936,LVT,Lisvane & Thornhill [LVT],51.545049,-3.186104,2h30m,2.0,London Paddington [PAD],150.0
937,LWH,Lawrence Hill [LWH],51.458206,-2.56282,2h09m,2.0,London Paddington [PAD],129.0
938,LWM,Llantwit Major [LWM],51.4095181717873,-3.48460058593821,3h02m,3.0,London Paddington [PAD],182.0
939,LWR,Llanrwst [LWR],53.1389627571554,-3.7951084573795897,3h31m,3.0,London Euston [EUS],211.0
940,LWS,Lewes [LWS],50.87061972,0.011344335,1h10m,1.0,London Victoria [VIC],70.0
941,LWT,Lowestoft [LWT],52.474365914263295,1.74961362123131,2h48m,2.0,London Liverpool Street [LST],168.0
942,LYC,Lympstone Commando [LYC],50.6441310425976,-3.42178578598069,3h16m,3.0,London Paddington [PAD],196.0
943,LYD,Lydney [LYD],51.715061,-2.53261008628129,2h42m,2.0,London Paddington [PAD],162.0
944,LYM,Lympstone Village [LYM],50.6478475920484,-3.43041317774619,2h47m,2.0,London Paddington [PAD],167.0
945,LYT,Lymington Town [LYT],50.759885791698295,-1.5376257693846398,1h51m,1.0,London Paddington [PAD],111.0
946,MAC,Macclesfield [MAC],53.2593570223954,-2.12216170406866,1h47m,1.0,London Euston [EUS],107.0
947,MAG,Maghull [MAG],53.506493,-2.9312,3h14m,3.0,London Euston [EUS],194.0
948,MAI,Maidenhead [MAI],51.51869297146789,-0.7226597439313821,22m,0.0,London Paddington [PAD],22.0
949,MAN,Manchester Piccadilly [MAN],53.476877,-2.229807,2h09m,2.0,London Euston [EUS],129.0
950,MAO,Martins Heron [MAO],51.40906621738971,-0.727039,1h01m,0.0,London Paddington [PAD],58.0
951,MAR,Margate [MAR],51.38602,1.372665,1h30m,1.0,London St Pancras International [STP],90.0
952,MAS,Manors [MAS],54.9737504069889,-1.6072932957825,3h30m,3.0,London Kings Cross [KGX],210.0
953,MAT,Matlock [MAT],53.138123,-1.557807,2h22m,2.0,London St Pancras International [STP],142.0
954,MAU,Mauldeth Road [MAU],53.4347950322915,-2.213429,2h35m,2.0,London Euston [EUS],155.0
955,MBK,Millbrook (Hants) [MBK],50.91595533848739,-1.4474304013935,1h49m,1.0,London Paddington [PAD],109.0
956,MBR,Middlesbrough [MBR],54.578944,-1.23493448262242,3h07m,3.0,London Kings Cross [KGX],187.0
957,MCB,Moulsecoomb [MCB],50.846595,-0.11842676699999999,1h20m,1.0,London Bridge [LBG],80.0
958,MCE,Metrocentre [MCE],54.955452,-1.666465,3h27m,3.0,London Kings Cross [KGX],207.0
959,MCH,March [MCH],52.559825405424604,0.091858528303946,1h23m,1.0,London Kings Cross [KGX],83.0
960,MCN,Machynlleth [MCN],52.5951239515472,-3.85458602566646,3h52m,3.0,London Euston [EUS],232.0
961,MCO,Manchester Oxford Road [MCO],53.474238,-2.241319,2h24m,2.0,London Euston [EUS],144.0
962,MDB,Maidstone Barracks [MDB],51.2771678183572,0.514734552395388,1h01m,1.0,London St Pancras International [STP],61.0
963,MDE,Maidstone East [MDE],51.2774732543884,0.520185887267868,1h04m,1.0,London St Pancras International [STP],64.0
964,MDG,Midgham [MDG],51.396618641851,-1.1776133475829198,1h01m,0.0,London Paddington [PAD],55.0
965,MDL,Middlewood [MDL],53.363779122134396,-2.07916802532447,2h26m,2.0,London Euston [EUS],146.0
966,MDN,Maiden Newton [MDN],50.7793557450897,-2.57125140591602,2h36m,2.0,London Paddington [PAD],156.0
967,MDW,Maidstone West [MDW],51.270743555696704,0.515932,1h03m,1.0,London St Pancras International [STP],63.0
968,MEC,Meols Cop [MEC],53.646629232524496,-2.9779451043973304,2h45m,2.0,London Euston [EUS],165.0
969,MEL,Meldreth [MEL],52.086394675699,0.010703125493729001,1h02m,0.0,London Kings Cross [KGX],51.0
970,MEN,Menheniot [MEN],50.424529,-4.409559,4h11m,4.0,London Paddington [PAD],251.0
971,MEO,Meols [MEO],53.3992658731553,-3.1552120597064706,3h21m,3.0,London Euston [EUS],201.0
972,MEP,Meopham [MEP],51.386018215148,0.36195,40m,0.0,London St Pancras International [STP],40.0
973,MES,Melton (Suffolk) [MES],52.1044091868912,1.33837,1h42m,1.0,London Liverpool Street [LST],102.0
974,MEV,Merthyr Vale [MEV],51.6866231201483,-3.33748634728322,3h09m,3.0,London Paddington [PAD],189.0
975,MEW,Maesteg (Ewenny Road) [MEW],51.605244127419205,-3.6474278225775296,2h58m,2.0,London Paddington [PAD],178.0
976,MEX,Mexborough [MEX],53.490907,-1.288156,2h04m,2.0,London Kings Cross [KGX],124.0
977,MFA,Morfa Mawddach [MFA],52.705839,-4.028572,4h56m,4.0,London Euston [EUS],296.0
978,MFH,Milford Haven [MFH],51.71302853488339,-5.039689,4h46m,4.0,London Paddington [PAD],286.0
979,MFL,Mount Florida [MFL],55.8489330797703,-4.29118789207609,4h59m,4.0,London Euston [EUS],299.0
980,MGM,Metheringham [MGM],53.139360139707,-0.3884,2h11m,2.0,London Kings Cross [KGX],131.0
981,MGN,Marston Green [MGN],52.46732417,-1.75279463,1h29m,1.0,London Euston [EUS],89.0
982,MHM,Merstham [MHM],51.26505,-0.151279,34m,0.0,London Bridge [LBG],34.0
983,MHR,Market Harborough [MHR],52.478571179301795,-0.914543553591687,1h03m,1.0,London St Pancras International [STP],63.0
984,MHS,Meadowhall [MHS],53.418002,-1.412513,2h17m,2.0,London Kings Cross [KGX],137.0
985,MIA,Manchester Airport [MIA],53.36507398799851,-2.27334040194713,2h28m,2.0,London Euston [EUS],148.0
986,MIC,Micheldever [MIC],51.182837398676796,-1.25746571322144,1h00m,1.0,London Waterloo [WAT],60.0
987,MIH,Mills Hill (Manchester) [MIH],53.546526976917804,-2.17064827866793,3h04m,3.0,London Euston [EUS],184.0
988,MIK,Micklefield [MIK],53.797521,-1.332211,2h33m,2.0,London Kings Cross [KGX],153.0
989,MIM,Moreton-in-Marsh [MIM],51.992233026925796,-1.7004826197629899,1h34m,1.0,London Paddington [PAD],94.0
990,MIR,Mirfield [MIR],53.672139067812395,-1.69396249405693,2h48m,2.0,London Kings Cross [KGX],168.0
991,MIS,Mistley [MIS],51.9436209773612,1.0813268209269,1h10m,1.0,London Liverpool Street [LST],70.0
992,MKC,Milton Keynes Central [MKC],52.0345613020251,-0.7738761159776941,37m,0.0,London Euston [EUS],37.0
993,MKM,Melksham [MKM],51.3797134113871,-2.1433759087664597,1h36m,1.0,London Paddington [PAD],96.0
994,MKR,Market Rasen [MKR],53.3858285472785,-0.33587672876096003,2h17m,2.0,London Kings Cross [KGX],137.0
995,MKT,Marks Tey [MKT],51.879737420050795,0.7803906704394041,48m,0.0,London Liverpool Street [LST],48.0
996,MLB,Millbrook (Beds) [MLB],52.053374,-0.531121377692724,1h08m,1.0,London Euston [EUS],68.0
997,MLD,Mouldsworth [MLD],53.237021981964396,-2.7195330899104904,2h30m,2.0,London Euston [EUS],150.0
998,MLF,Milford (Surrey) [MLF],51.163213,-0.638768,1h17m,0.0,London Waterloo [WAT],51.0
999,MLH,Mill Hill (Lancs) [MLH],53.738006,-2.50457,3h05m,3.0,London Euston [EUS],185.0
1000,MLM,Millom [MLM],54.21205150000879,-3.2651720287933905,4h19m,4.0,London Euston [EUS],259.0
1001,MLT,Malton [MLT],54.132048,-0.797299,2h36m,2.0,London Kings Cross [KGX],156.0
1002,MLW,Marlow [MLW],51.5710266746372,-0.7673099616287591,1h07m,0.0,London Paddington [PAD],56.0
1003,MLY,Morley [MLY],53.749143286667206,-1.6002496536885,2h35m,2.0,London Kings Cross [KGX],155.0
1004,MMO,Melton Mowbray [MMO],52.762595,-0.8850195190391842,1h29m,1.0,London Kings Cross [KGX],89.0
1005,MNE,Manea [MNE],52.4964697503928,0.17815650600889998,1h33m,1.0,London Kings Cross [KGX],93.0
1006,MNG,Manningtree [MNG],51.941427253922996,1.06304442930666,1h03m,1.0,London Liverpool Street [LST],63.0
1007,MNN,Menston [MNN],53.8914533771582,-1.734709,2h44m,2.0,London Kings Cross [KGX],164.0
1008,MNR,Manor Road [MNR],53.395868878319206,-3.17080590906399,3h23m,3.0,London Euston [EUS],203.0
